Date,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
2021-06-04,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,535.4,526.1,19.4,11.4,665.0,84.0,84.0,40.9,40.9,5.6,-999999.0,5187.0,5187.0,4655.0,3748.0,3683.0,136.0,80.0,4655.0,588.0,588.0,286.0,286.0,39.0,26.0
2021-06-04,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,182.3,182.3,159.4,137.7,137.7,4.9,-999999.0,159.4,16.6,16.6,14.4,14.4,-999999.0,-999999.0,1276.0,1276.0,1116.0,964.0,964.0,34.0,27.0,1116.0,116.0,116.0,101.0,101.0,9.0,7.0
2021-06-11,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,99.9,99.9,99.9,79.4,79.4,-999999.0,-999999.0,99.9,7.4,7.4,6.6,6.6,-999999.0,-999999.0,699.0,699.0,699.0,556.0,556.0,6.0,6.0,699.0,52.0,52.0,46.0,46.0,-999999.0,-999999.0
2021-06-04,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,7.7,-999999.0,-999999.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,54.0,18.0,18.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,287.0,133.0,99.0,151.3,46.6,-999999.0,-999999.0,253.0,97.0,-999999.0,72.6,-999999.0,0.0,0.0,2009.0,931.0,693.0,1059.0,326.0,8.0,4.0,1771.0,679.0,21.0,508.0,-999999.0,0.0,0.0
2021-06-11,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,62.9,62.9,-999999.0,-999999.0,94.0,9.0,9.0,4.1,4.1,0.0,0.0,658.0,658.0,658.0,440.0,440.0,26.0,14.0,658.0,63.0,63.0,29.0,29.0,0.0,0.0
2021-06-04,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,183.1,183.1,160.0,135.6,135.6,4.1,-999999.0,160.0,16.7,16.7,13.9,13.9,-999999.0,-999999.0,1282.0,1282.0,1120.0,949.0,949.0,29.0,18.0,1120.0,117.0,117.0,97.0,97.0,7.0,4.0
2021-06-11,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,19.1,18.7,-999999.0,-999999.0,35.0,4.0,4.0,-999999.0,-999999.0,-999999.0,-999999.0,350.0,350.0,245.0,134.0,131.0,11.0,7.0,245.0,28.0,28.0,17.0,17.0,8.0,7.0
2021-06-04,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,21.0,16.0,16.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,112.0,112.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,10.4,10.4,-999999.0,-999999.0,40.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,294.0,294.0,280.0,73.0,73.0,9.0,9.0,280.0,28.0,28.0,-999999.0,-999999.0,0.0,0.0
2021-06-04,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,-999999.0,-999999.0,-999999.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,21.0,21.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,19.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,287.0,133.0,99.0,151.9,47.4,-999999.0,-999999.0,253.0,97.0,-999999.0,72.4,-999999.0,0.0,0.0,2009.0,931.0,693.0,1063.0,332.0,7.0,-999999.0,1771.0,679.0,21.0,507.0,-999999.0,0.0,0.0
2021-06-11,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,21.3,21.3,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,149.0,149.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,24.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,5.0,5.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,9.6,5.1,5.1,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,67.0,36.0,36.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,20.9,20.9,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,146.0,146.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,165.0,165.0,118.0,102.3,102.3,4.7,-999999.0,118.0,17.0,17.0,13.0,13.0,-999999.0,-999999.0,1155.0,1155.0,826.0,716.0,716.0,33.0,23.0,826.0,119.0,119.0,91.0,91.0,11.0,8.0
2021-06-11,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,-999999.0,-999999.0,-999999.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,21.0,21.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,HI,HILO MEDICAL CENTER,HILO,Short Term,168.0,162.0,162.0,117.0,117.0,-999999.0,-999999.0,168.0,11.0,11.0,9.7,9.7,-999999.0,-999999.0,1176.0,1134.0,1134.0,819.0,819.0,5.0,5.0,1176.0,77.0,77.0,68.0,68.0,5.0,5.0
2021-06-11,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,57.6,57.6,-999999.0,0.0,94.0,9.0,9.0,6.7,6.7,0.0,0.0,658.0,658.0,658.0,403.0,403.0,5.0,0.0,658.0,63.0,63.0,47.0,47.0,0.0,0.0
2021-06-04,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,22.6,22.6,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,158.0,158.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,19.3,19.3,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,135.0,135.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,142.0,130.4,-999999.0,-999999.0,310.0,40.0,20.0,20.9,10.9,-999999.0,-999999.0,2821.0,2604.0,1953.0,994.0,913.0,21.0,20.0,2170.0,280.0,140.0,146.0,76.0,-999999.0,-999999.0
2021-06-11,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,21.0,16.7,16.7,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,117.0,117.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,97.0,97.0,72.0,54.4,54.4,-999999.0,0.0,72.0,7.0,7.0,4.6,4.6,-999999.0,0.0,679.0,679.0,504.0,381.0,381.0,13.0,0.0,504.0,49.0,49.0,32.0,32.0,-999999.0,0.0
2021-06-11,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,45.0,45.0,25.0,13.6,13.6,0.0,0.0,25.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,315.0,315.0,175.0,95.0,95.0,0.0,0.0,175.0,28.0,28.0,9.0,9.0,0.0,0.0
2021-06-11,HI,SAMUEL MAHELONA MEMORIAL HOSPITAL,KAPAA,Critical Access Hospitals,80.0,80.0,14.0,5.4,5.4,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,560.0,98.0,38.0,38.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,98.7,98.7,98.7,75.1,75.1,-999999.0,-999999.0,98.7,7.9,7.9,6.3,6.3,-999999.0,-999999.0,691.0,691.0,691.0,526.0,526.0,-999999.0,-999999.0,691.0,55.0,55.0,44.0,44.0,-999999.0,-999999.0
2021-05-28,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,9.9,9.9,-999999.0,-999999.0,40.0,4.0,4.0,-999999.0,-999999.0,-999999.0,-999999.0,294.0,294.0,280.0,69.0,69.0,9.0,9.0,280.0,28.0,28.0,-999999.0,-999999.0,-999999.0,-999999.0
2021-05-14,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,534.7,521.4,23.1,19.7,665.0,84.0,84.0,41.9,41.0,5.9,4.9,5187.0,5187.0,4655.0,3743.0,3650.0,162.0,138.0,4655.0,588.0,588.0,293.0,287.0,41.0,34.0
2021-05-21,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,12.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,21.9,21.9,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,153.0,153.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,90.4,90.4,90.4,74.7,74.7,-999999.0,-999999.0,90.4,7.3,7.3,5.6,5.6,0.0,0.0,633.0,633.0,633.0,523.0,523.0,-999999.0,-999999.0,633.0,51.0,51.0,39.0,39.0,0.0,0.0
2021-05-28,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,45.0,45.0,25.0,11.4,11.4,0.0,0.0,25.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,315.0,315.0,175.0,80.0,80.0,0.0,0.0,175.0,28.0,28.0,7.0,7.0,0.0,0.0
2021-05-28,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,4.7,4.7,4.7,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,33.0,33.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,272.9,118.9,99.0,151.6,45.1,-999999.0,-999999.0,253.0,97.0,-999999.0,69.9,-999999.0,0.0,0.0,1910.0,832.0,693.0,1061.0,316.0,10.0,5.0,1771.0,679.0,21.0,489.0,6.0,0.0,0.0
2021-05-21,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,144.9,144.9,118.0,95.3,95.3,7.3,5.0,118.0,17.0,17.0,11.7,11.7,-999999.0,-999999.0,1014.0,1014.0,826.0,667.0,667.0,51.0,35.0,826.0,119.0,119.0,82.0,82.0,11.0,7.0
2021-05-21,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,-999999.0,-999999.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,86.7,86.7,72.0,50.3,50.3,-999999.0,0.0,72.0,7.0,7.0,4.3,4.3,-999999.0,0.0,607.0,607.0,504.0,352.0,352.0,4.0,0.0,504.0,49.0,49.0,30.0,30.0,-999999.0,0.0
2021-05-14,HI,SAMUEL MAHELONA MEMORIAL HOSPITAL,KAPAA,Critical Access Hospitals,80.0,80.0,14.0,4.6,4.6,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,560.0,98.0,32.0,32.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,21.0,15.3,15.3,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,107.0,107.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,18.4,18.4,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,129.0,129.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,HI,HILO MEDICAL CENTER,HILO,Short Term,168.0,162.0,162.0,123.4,122.4,-999999.0,-999999.0,168.0,11.0,11.0,9.3,9.3,-999999.0,-999999.0,1176.0,1134.0,1134.0,864.0,857.0,7.0,7.0,1176.0,77.0,77.0,65.0,65.0,7.0,7.0
2021-05-14,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,118.0,118.0,118.0,91.7,91.7,-999999.0,-999999.0,118.0,17.0,17.0,8.4,8.4,-999999.0,0.0,826.0,826.0,826.0,642.0,642.0,24.0,14.0,826.0,119.0,119.0,59.0,59.0,-999999.0,0.0
2021-05-14,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,19.7,19.7,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,138.0,138.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,21.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,147.0,147.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,11.3,11.0,-999999.0,0.0,35.0,4.0,4.0,-999999.0,-999999.0,-999999.0,0.0,350.0,350.0,245.0,79.0,77.0,21.0,0.0,245.0,28.0,28.0,9.0,9.0,5.0,0.0
2021-05-21,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,96.1,96.1,96.1,77.6,77.6,-999999.0,-999999.0,96.1,8.0,8.0,7.3,7.3,0.0,0.0,673.0,673.0,673.0,543.0,543.0,5.0,5.0,673.0,56.0,56.0,51.0,51.0,0.0,0.0
2021-05-28,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,24.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,154.7,139.3,7.6,7.6,310.0,32.4,20.0,25.0,11.1,0.0,0.0,2821.0,2604.0,1953.0,1083.0,975.0,53.0,53.0,2170.0,227.0,140.0,175.0,78.0,0.0,0.0
2021-05-21,HI,HILO MEDICAL CENTER,HILO,Short Term,168.0,162.0,162.0,135.3,135.3,-999999.0,-999999.0,168.0,11.0,11.0,8.6,8.6,-999999.0,-999999.0,1176.0,1134.0,1134.0,947.0,947.0,7.0,7.0,1176.0,77.0,77.0,60.0,60.0,7.0,7.0
2021-05-14,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,254.0,100.0,99.0,154.6,48.4,-999999.0,0.0,253.0,97.0,-999999.0,71.1,-999999.0,0.0,0.0,1778.0,700.0,693.0,1082.0,339.0,-999999.0,0.0,1771.0,679.0,21.0,498.0,4.0,0.0,0.0
2021-05-28,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,4.0,4.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,73.0,73.0,72.0,53.7,53.7,-999999.0,0.0,72.0,7.0,7.0,4.4,4.4,0.0,0.0,511.0,511.0,504.0,376.0,376.0,11.0,0.0,504.0,49.0,49.0,31.0,31.0,0.0,0.0
2021-05-21,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,219.0,172.6,172.6,-999999.0,-999999.0,219.0,13.6,13.6,13.6,13.6,-999999.0,-999999.0,1743.0,1743.0,1533.0,1208.0,1208.0,22.0,17.0,1533.0,95.0,95.0,95.0,95.0,10.0,9.0
2021-05-14,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,21.0,15.7,15.7,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,110.0,110.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,9.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,14.1,14.1,-999999.0,-999999.0,35.0,4.0,4.0,-999999.0,-999999.0,-999999.0,0.0,350.0,350.0,245.0,99.0,99.0,26.0,-999999.0,245.0,28.0,28.0,6.0,6.0,4.0,0.0
2021-05-28,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,45.0,45.0,25.0,10.9,10.9,0.0,0.0,25.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,315.0,315.0,175.0,76.0,76.0,0.0,0.0,175.0,28.0,28.0,8.0,8.0,0.0,0.0
2021-05-28,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,185.9,185.9,159.9,141.3,141.3,4.9,-999999.0,159.9,17.1,17.1,16.0,16.0,-999999.0,-999999.0,1301.0,1301.0,1119.0,989.0,989.0,34.0,27.0,1119.0,120.0,120.0,112.0,112.0,15.0,14.0
2021-05-14,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,12.9,12.9,-999999.0,-999999.0,40.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,294.0,294.0,280.0,90.0,90.0,21.0,21.0,280.0,28.0,28.0,12.0,12.0,0.0,0.0
2021-05-14,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,80.4,80.4,-999999.0,-999999.0,100.0,12.0,12.0,7.6,7.6,-999999.0,-999999.0,1120.0,1120.0,700.0,563.0,563.0,11.0,11.0,700.0,84.0,84.0,53.0,53.0,-999999.0,-999999.0
2021-05-21,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,18.4,18.4,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,129.0,129.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,146.6,130.0,4.3,4.0,310.0,40.0,20.0,25.7,9.3,0.0,0.0,2821.0,2604.0,1953.0,1026.0,910.0,30.0,28.0,2170.0,280.0,140.0,180.0,65.0,0.0,0.0
2021-05-28,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,97.0,97.0,72.0,46.4,46.4,-999999.0,0.0,72.0,7.0,7.0,4.1,4.1,-999999.0,0.0,679.0,679.0,504.0,325.0,325.0,8.0,0.0,504.0,49.0,49.0,29.0,29.0,-999999.0,0.0
2021-05-28,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,145.3,128.0,4.9,4.7,310.0,40.0,20.0,23.3,8.7,-999999.0,-999999.0,2821.0,2604.0,1953.0,1017.0,896.0,34.0,33.0,2170.0,280.0,140.0,163.0,61.0,6.0,6.0
2021-05-14,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,-999999.0,-999999.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,11.0,-999999.0,-999999.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,77.0,19.0,19.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,4.6,4.6,4.6,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,32.0,32.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,11.0,11.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,6.3,-999999.0,-999999.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,44.0,17.0,17.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,9.4,4.1,4.1,0.0,0.0,9.4,0.0,0.0,9.4,-999999.0,0.0,0.0,77.0,77.0,66.0,29.0,29.0,0.0,0.0,66.0,0.0,0.0,66.0,5.0,0.0,0.0
2021-05-14,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,102.7,102.7,102.7,84.7,84.7,-999999.0,-999999.0,102.7,8.3,8.3,6.1,6.1,0.0,0.0,719.0,719.0,719.0,593.0,593.0,13.0,13.0,719.0,58.0,58.0,43.0,43.0,0.0,0.0
2021-05-28,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,75.6,75.6,-999999.0,-999999.0,100.0,12.0,12.0,5.3,5.3,0.0,0.0,1120.0,1120.0,700.0,529.0,529.0,9.0,9.0,700.0,84.0,84.0,37.0,37.0,0.0,0.0
